country,kintype,age,month,year,measure,estimate,se
Poland,Siblings,30-44,10,2020,Baseline,29,2
Poland,Siblings,30-44,10,2020,Excess,9,3
Poland,Siblings,30-44,11,2020,Baseline,31,2
Poland,Siblings,30-44,11,2020,Excess,17,3
Poland,Siblings,30-44,12,2020,Baseline,30,2
Poland,Siblings,30-44,12,2020,Excess,11,3
Poland,Siblings,30-44,1,2021,Baseline,37,2
Poland,Siblings,30-44,1,2021,Excess,4,3
Poland,Siblings,30-44,2,2021,Baseline,37,2
Poland,Siblings,30-44,2,2021,Excess,2,3
Poland,Siblings,30-44,3,2021,Baseline,37,2
Poland,Siblings,30-44,3,2021,Excess,5,3
Poland,Siblings,30-44,4,2021,Baseline,32,2
Poland,Siblings,30-44,4,2021,Excess,20,3
Poland,Siblings,30-44,5,2021,Baseline,32,2
Poland,Siblings,30-44,5,2021,Excess,9,4
Poland,Siblings,30-44,6,2021,Baseline,36,2
Poland,Siblings,30-44,6,2021,Excess,1,3
Poland,Siblings,45-64,3,2020,Baseline,161,4
Poland,Siblings,45-64,3,2020,Excess,-16,6
Poland,Siblings,45-64,4,2020,Baseline,152,4
Poland,Siblings,45-64,4,2020,Excess,-8,6
Poland,Siblings,45-64,5,2020,Baseline,152,5
Poland,Siblings,45-64,5,2020,Excess,-6,6
Poland,Siblings,45-64,6,2020,Baseline,144,4
Poland,Siblings,45-64,6,2020,Excess,-5,6
Poland,Siblings,45-64,7,2020,Baseline,147,4
Poland,Siblings,45-64,7,2020,Excess,-0,6
Poland,Siblings,45-64,8,2020,Baseline,146,4
Poland,Siblings,45-64,8,2020,Excess,3,6
Poland,Siblings,45-64,9,2020,Baseline,149,5
Poland,Siblings,45-64,9,2020,Excess,11,7
Poland,Siblings,45-64,10,2020,Baseline,155,4
Poland,Siblings,45-64,10,2020,Excess,50,7
Poland,Siblings,45-64,11,2020,Baseline,156,4
Poland,Siblings,45-64,11,2020,Excess,117,8
Poland,Siblings,45-64,12,2020,Baseline,164,5
Poland,Siblings,45-64,12,2020,Excess,69,7
Poland,Siblings,45-64,1,2021,Baseline,186,5
Poland,Siblings,45-64,1,2021,Excess,18,7
Poland,Siblings,45-64,2,2021,Baseline,185,5
Poland,Siblings,45-64,2,2021,Excess,14,7
Poland,Siblings,45-64,3,2021,Baseline,167,5
Poland,Siblings,45-64,3,2021,Excess,62,7
Poland,Siblings,45-64,4,2021,Baseline,166,4
Poland,Siblings,45-64,4,2021,Excess,99,7
Poland,Siblings,45-64,5,2021,Baseline,155,5
Poland,Siblings,45-64,5,2021,Excess,22,7
Poland,Siblings,45-64,6,2021,Baseline,145,4
Poland,Siblings,45-64,6,2021,Excess,23,6
Poland,Siblings,65+,3,2020,Baseline,471,9
Poland,Siblings,65+,3,2020,Excess,-8,13
Poland,Siblings,65+,4,2020,Baseline,444,8
Poland,Siblings,65+,4,2020,Excess,10,11
Poland,Siblings,65+,5,2020,Baseline,418,7
Poland,Siblings,65+,5,2020,Excess,8,11
Poland,Siblings,65+,6,2020,Baseline,421,9
Poland,Siblings,65+,6,2020,Excess,-8,13
Poland,Siblings,65+,7,2020,Baseline,409,8
Poland,Siblings,65+,7,2020,Excess,15,12
Poland,Siblings,65+,8,2020,Baseline,419,9
Poland,Siblings,65+,8,2020,Excess,10,11
Poland,Siblings,65+,9,2020,Baseline,424,8
Poland,Siblings,65+,9,2020,Excess,42,12
Poland,Siblings,65+,10,2020,Baseline,451,9
Poland,Siblings,65+,10,2020,Excess,203,13
Poland,Siblings,65+,11,2020,Baseline,443,8
Poland,Siblings,65+,11,2020,Excess,511,15
Poland,Siblings,65+,12,2020,Baseline,482,8
Poland,Siblings,65+,12,2020,Excess,221,11
Poland,Siblings,65+,1,2021,Baseline,503,8
Poland,Siblings,65+,1,2021,Excess,120,14
Poland,Siblings,65+,2,2021,Baseline,535,10
Poland,Siblings,65+,2,2021,Excess,39,14
Poland,Siblings,65+,3,2021,Baseline,502,10
Poland,Siblings,65+,3,2021,Excess,159,15
Poland,Siblings,65+,4,2021,Baseline,474,9
Poland,Siblings,65+,4,2021,Excess,264,14
Poland,Siblings,65+,5,2021,Baseline,432,9
Poland,Siblings,65+,5,2021,Excess,81,13
Poland,Siblings,65+,6,2021,Baseline,428,9
Poland,Siblings,65+,6,2021,Excess,31,12
Poland,Children,15-29,3,2020,Baseline,1,1
Poland,Children,15-29,3,2020,Excess,-1,1
Poland,Children,15-29,4,2020,Baseline,2,1
Poland,Children,15-29,4,2020,Excess,-1,1
Poland,Children,15-29,5,2020,Baseline,1,0
Poland,Children,15-29,5,2020,Excess,-0,1
Poland,Children,15-29,6,2020,Baseline,1,0
Poland,Children,15-29,6,2020,Excess,0,1
Poland,Children,15-29,7,2020,Baseline,0,0
Poland,Children,15-29,7,2020,Excess,0,0
Poland,Children,15-29,8,2020,Baseline,1,0
Poland,Children,15-29,8,2020,Excess,-0,1
Poland,Children,15-29,9,2020,Baseline,0,0
Poland,Children,15-29,9,2020,Excess,0,0
Poland,Children,15-29,10,2020,Baseline,0,0
Poland,Children,15-29,10,2020,Excess,1,0
Poland,Children,15-29,11,2020,Baseline,1,0
Poland,Children,15-29,11,2020,Excess,-0,0
Poland,Children,15-29,12,2020,Baseline,0,0
Poland,Children,15-29,12,2020,Excess,0,0
Poland,Children,15-29,1,2021,Baseline,1,0
Poland,Children,15-29,1,2021,Excess,-0,0
Poland,Children,15-29,2,2021,Baseline,0,0
Poland,Children,15-29,2,2021,Excess,0,0
Poland,Children,15-29,3,2021,Baseline,0,0
Poland,Children,15-29,3,2021,Excess,0,0
Poland,Children,15-29,4,2021,Baseline,1,0
Poland,Children,15-29,4,2021,Excess,-1,0
Poland,Children,15-29,5,2021,Baseline,0,0
Poland,Children,15-29,5,2021,Excess,0,0
Poland,Children,15-29,6,2021,Baseline,0,0
Poland,Children,15-29,6,2021,Excess,-0,0
Poland,Children,30-44,3,2020,Baseline,2,1
Poland,Children,30-44,3,2020,Excess,-0,1
Poland,Children,30-44,4,2020,Baseline,2,1
Poland,Children,30-44,4,2020,Excess,-1,1
Poland,Children,30-44,5,2020,Baseline,3,1
Poland,Children,30-44,5,2020,Excess,-1,1
Poland,Children,30-44,6,2020,Baseline,2,1
Poland,Children,30-44,6,2020,Excess,-0,1
Poland,Children,30-44,7,2020,Baseline,2,1
Poland,Children,30-44,7,2020,Excess,-1,1
Poland,Children,30-44,8,2020,Baseline,2,0
Poland,Children,30-44,8,2020,Excess,0,1
Poland,Children,30-44,9,2020,Baseline,2,0
Poland,Children,30-44,9,2020,Excess,0,1
Poland,Children,30-44,10,2020,Baseline,2,0
Poland,Children,30-44,10,2020,Excess,0,1
Poland,Children,30-44,11,2020,Baseline,2,0
Poland,Children,30-44,11,2020,Excess,1,1
Poland,Children,30-44,12,2020,Baseline,1,0
Poland,Children,30-44,12,2020,Excess,0,0
Poland,Children,30-44,1,2021,Baseline,2,1
Poland,Children,30-44,1,2021,Excess,-0,1
Poland,Children,30-44,2,2021,Baseline,3,1
Poland,Children,30-44,2,2021,Excess,-1,1
Poland,Children,30-44,3,2021,Baseline,1,0
Poland,Children,30-44,3,2021,Excess,1,1
Poland,Children,30-44,4,2021,Baseline,2,0
Poland,Children,30-44,4,2021,Excess,0,1
Poland,Children,30-44,5,2021,Baseline,2,0
Poland,Children,30-44,5,2021,Excess,-1,1
Poland,Children,30-44,6,2021,Baseline,2,1
Poland,Children,30-44,6,2021,Excess,-1,1
Poland,Children,45-64,3,2020,Baseline,9,1
Poland,Children,45-64,3,2020,Excess,2,1
Poland,Children,45-64,4,2020,Baseline,10,1
Poland,Children,45-64,4,2020,Excess,-0,1
Poland,Children,45-64,5,2020,Baseline,7,1
Poland,Children,45-64,5,2020,Excess,2,1
Poland,Children,45-64,6,2020,Baseline,10,1
Poland,Children,45-64,6,2020,Excess,-2,1
Poland,Children,45-64,7,2020,Baseline,10,1
Poland,Children,45-64,7,2020,Excess,-1,1
Poland,Children,45-64,8,2020,Baseline,10,1
Poland,Children,45-64,8,2020,Excess,0,1
Poland,Children,45-64,9,2020,Baseline,9,1
Poland,Children,45-64,9,2020,Excess,0,1
Poland,Children,45-64,10,2020,Baseline,7,1
Poland,Children,45-64,10,2020,Excess,4,1
Poland,Children,45-64,11,2020,Baseline,10,1
Poland,Children,45-64,11,2020,Excess,5,2
Poland,Children,45-64,12,2020,Baseline,9,1
Poland,Children,45-64,12,2020,Excess,3,1
Poland,Children,45-64,1,2021,Baseline,11,1
Poland,Children,45-64,1,2021,Excess,0,1
Poland,Children,45-64,2,2021,Baseline,10,1
Poland,Children,45-64,2,2021,Excess,1,1
Poland,Children,45-64,3,2021,Baseline,10,1
Poland,Children,45-64,3,2021,Excess,3,1
Poland,Children,45-64,4,2021,Baseline,8,1
Poland,Children,45-64,4,2021,Excess,7,1
Poland,Children,45-64,5,2021,Baseline,11,1
Poland,Children,45-64,5,2021,Excess,4,1
Poland,Children,45-64,6,2021,Baseline,11,1
Poland,Children,45-64,6,2021,Excess,1,1
Poland,Children,65+,3,2020,Baseline,70,2
Poland,Children,65+,3,2020,Excess,-10,4
Poland,Children,65+,4,2020,Baseline,64,2
Poland,Children,65+,4,2020,Excess,0,3
Poland,Children,65+,5,2020,Baseline,65,3
Poland,Children,65+,5,2020,Excess,-1,3
Poland,Children,65+,6,2020,Baseline,60,2
Poland,Children,65+,6,2020,Excess,-1,3
Poland,Children,65+,7,2020,Baseline,66,2
Poland,Children,65+,7,2020,Excess,-5,3
Poland,Children,65+,8,2020,Baseline,65,3
Poland,Children,65+,8,2020,Excess,-0,3
Poland,Children,65+,9,2020,Baseline,66,2
Poland,Children,65+,9,2020,Excess,2,4
Poland,Children,65+,10,2020,Baseline,68,2
Poland,Children,65+,10,2020,Excess,20,4
Poland,Children,65+,11,2020,Baseline,67,3
Poland,Children,65+,11,2020,Excess,42,4
Poland,Children,65+,12,2020,Baseline,70,3
Poland,Children,65+,12,2020,Excess,25,4
Poland,Children,65+,1,2021,Baseline,83,3
Poland,Children,65+,1,2021,Excess,1,4
Poland,Children,65+,2,2021,Baseline,76,2
Poland,Children,65+,2,2021,Excess,10,3
Poland,Children,65+,3,2021,Baseline,76,3
Poland,Children,65+,3,2021,Excess,18,4
Poland,Children,65+,4,2021,Baseline,71,2
Poland,Children,65+,4,2021,Excess,40,4
Poland,Children,65+,5,2021,Baseline,72,2
Poland,Children,65+,5,2021,Excess,5,4
Poland,Children,65+,6,2021,Baseline,68,2
Poland,Children,65+,6,2021,Excess,3,4
Portugal,Grandparents,0-14,3,2020,Baseline,357,9
Portugal,Grandparents,0-14,3,2020,Excess,3,12
Portugal,Grandparents,0-14,4,2020,Baseline,349,8
Portugal,Grandparents,0-14,4,2020,Excess,21,11
Portugal,Grandparents,0-14,5,2020,Baseline,340,8
Portugal,Grandparents,0-14,5,2020,Excess,5,12
Portugal,Grandparents,0-14,6,2020,Baseline,329,8
Portugal,Grandparents,0-14,6,2020,Excess,-4,11
Portugal,Grandparents,0-14,7,2020,Baseline,320,8
Portugal,Grandparents,0-14,7,2020,Excess,57,11
Portugal,Grandparents,0-14,8,2020,Baseline,328,8
Portugal,Grandparents,0-14,8,2020,Excess,3,10
Portugal,Grandparents,0-14,9,2020,Baseline,305,7
Portugal,Grandparents,0-14,9,2020,Excess,30,11
Portugal,Grandparents,0-14,10,2020,Baseline,329,9
Portugal,Grandparents,0-14,10,2020,Excess,46,11
Portugal,Grandparents,0-14,11,2020,Baseline,373,10
Portugal,Grandparents,0-14,11,2020,Excess,77,14
Portugal,Grandparents,0-14,12,2020,Baseline,418,10
Portugal,Grandparents,0-14,12,2020,Excess,70,13
Portugal,Grandparents,0-14,1,2021,Baseline,478,10
Portugal,Grandparents,0-14,1,2021,Excess,276,16
Portugal,Grandparents,0-14,2,2021,Baseline,401,8
Portugal,Grandparents,0-14,2,2021,Excess,138,13
Portugal,Grandparents,0-14,3,2021,Baseline,402,10
Portugal,Grandparents,0-14,3,2021,Excess,-43,12
Portugal,Grandparents,0-14,4,2021,Baseline,368,8
Portugal,Grandparents,0-14,4,2021,Excess,-38,11
Portugal,Grandparents,0-14,5,2021,Baseline,346,8
Portugal,Grandparents,0-14,5,2021,Excess,-19,13
Portugal,Grandparents,0-14,6,2021,Baseline,340,9
Portugal,Grandparents,0-14,6,2021,Excess,-15,13
Portugal,Grandparents,15-29,3,2020,Baseline,676,11
Portugal,Grandparents,15-29,3,2020,Excess,0,17
Portugal,Grandparents,15-29,4,2020,Baseline,622,13
Portugal,Grandparents,15-29,4,2020,Excess,77,19
Portugal,Grandparents,15-29,5,2020,Baseline,599,11
Portugal,Grandparents,15-29,5,2020,Excess,-1,15
Portugal,Grandparents,15-29,6,2020,Baseline,572,10
Portugal,Grandparents,15-29,6,2020,Excess,-22,13
Portugal,Grandparents,15-29,7,2020,Baseline,538,10
Portugal,Grandparents,15-29,7,2020,Excess,149,14
Portugal,Grandparents,15-29,8,2020,Baseline,566,10
Portugal,Grandparents,15-29,8,2020,Excess,-2,15
Portugal,Grandparents,15-29,9,2020,Baseline,529,9
Portugal,Grandparents,15-29,9,2020,Excess,68,15
Portugal,Grandparents,15-29,10,2020,Baseline,579,11
Portugal,Grandparents,15-29,10,2020,Excess,70,15
Portugal,Grandparents,15-29,11,2020,Baseline,655,12
Portugal,Grandparents,15-29,11,2020,Excess,146,17
Portugal,Grandparents,15-29,12,2020,Baseline,744,13
Portugal,Grandparents,15-29,12,2020,Excess,148,18
Portugal,Grandparents,15-29,1,2021,Baseline,871,11
Portugal,Grandparents,15-29,1,2021,Excess,696,19
Portugal,Grandparents,15-29,2,2021,Baseline,778,13
Portugal,Grandparents,15-29,2,2021,Excess,192,17
Portugal,Grandparents,15-29,3,2021,Baseline,690,11
Portugal,Grandparents,15-29,3,2021,Excess,-77,15
Portugal,Grandparents,15-29,4,2021,Baseline,644,13
Portugal,Grandparents,15-29,4,2021,Excess,-97,16
Portugal,Grandparents,15-29,5,2021,Baseline,600,12
Portugal,Grandparents,15-29,5,2021,Excess,-54,17
Portugal,Grandparents,15-29,6,2021,Baseline,584,10
Portugal,Grandparents,15-29,6,2021,Excess,-44,14
Portugal,Grandparents,30-44,3,2020,Baseline,572,10
Portugal,Grandparents,30-44,3,2020,Excess,25,15
Portugal,Grandparents,30-44,4,2020,Baseline,528,10
Portugal,Grandparents,30-44,4,2020,Excess,78,15
Portugal,Grandparents,30-44,5,2020,Baseline,488,10
Portugal,Grandparents,30-44,5,2020,Excess,16,14
Portugal,Grandparents,30-44,6,2020,Baseline,469,10
Portugal,Grandparents,30-44,6,2020,Excess,-16,11
Portugal,Grandparents,30-44,7,2020,Baseline,452,9
Portugal,Grandparents,30-44,7,2020,Excess,128,13
Portugal,Grandparents,30-44,8,2020,Baseline,458,9
Portugal,Grandparents,30-44,8,2020,Excess,8,13
Portugal,Grandparents,30-44,9,2020,Baseline,433,10
Portugal,Grandparents,30-44,9,2020,Excess,39,15
Portugal,Grandparents,30-44,10,2020,Baseline,464,9
Portugal,Grandparents,30-44,10,2020,Excess,52,13
Portugal,Grandparents,30-44,11,2020,Baseline,527,11
Portugal,Grandparents,30-44,11,2020,Excess,110,15
Portugal,Grandparents,30-44,12,2020,Baseline,608,10
Portugal,Grandparents,30-44,12,2020,Excess,126,14
Portugal,Grandparents,30-44,1,2021,Baseline,754,12
Portugal,Grandparents,30-44,1,2021,Excess,675,20
Portugal,Grandparents,30-44,2,2021,Baseline,659,12
Portugal,Grandparents,30-44,2,2021,Excess,137,15
Portugal,Grandparents,30-44,3,2021,Baseline,564,11
Portugal,Grandparents,30-44,3,2021,Excess,-113,13
Portugal,Grandparents,30-44,4,2021,Baseline,503,9
Portugal,Grandparents,30-44,4,2021,Excess,-79,13
Portugal,Grandparents,30-44,5,2021,Baseline,470,9
Portugal,Grandparents,30-44,5,2021,Excess,-40,14
Portugal,Grandparents,30-44,6,2021,Baseline,446,9
Portugal,Grandparents,30-44,6,2021,Excess,-29,12
Portugal,Grandparents,45-64,3,2020,Baseline,84,3
Portugal,Grandparents,45-64,3,2020,Excess,7,4
Portugal,Grandparents,45-64,4,2020,Baseline,79,3
Portugal,Grandparents,45-64,4,2020,Excess,14,4
Portugal,Grandparents,45-64,5,2020,Baseline,73,3
Portugal,Grandparents,45-64,5,2020,Excess,-2,4
Portugal,Grandparents,45-64,6,2020,Baseline,67,3
Portugal,Grandparents,45-64,6,2020,Excess,2,3
Portugal,Grandparents,45-64,7,2020,Baseline,65,2
Portugal,Grandparents,45-64,7,2020,Excess,21,4
Portugal,Grandparents,45-64,8,2020,Baseline,68,2
Portugal,Grandparents,45-64,8,2020,Excess,2,4
Portugal,Grandparents,45-64,9,2020,Baseline,61,2
Portugal,Grandparents,45-64,9,2020,Excess,6,3
Portugal,Grandparents,45-64,10,2020,Baseline,64,3
Portugal,Grandparents,45-64,10,2020,Excess,9,4
Portugal,Grandparents,45-64,11,2020,Baseline,70,2
Portugal,Grandparents,45-64,11,2020,Excess,15,3
Portugal,Grandparents,45-64,12,2020,Baseline,92,3
Portugal,Grandparents,45-64,12,2020,Excess,16,4
Portugal,Grandparents,45-64,1,2021,Baseline,106,3
Portugal,Grandparents,45-64,1,2021,Excess,112,6
Portugal,Grandparents,45-64,2,2021,Baseline,88,3
Portugal,Grandparents,45-64,2,2021,Excess,20,4
Portugal,Grandparents,45-64,3,2021,Baseline,71,2
Portugal,Grandparents,45-64,3,2021,Excess,-14,3
Portugal,Grandparents,45-64,4,2021,Baseline,66,2
Portugal,Grandparents,45-64,4,2021,Excess,-11,3
Portugal,Grandparents,45-64,5,2021,Baseline,62,2
Portugal,Grandparents,45-64,5,2021,Excess,-11,3
Portugal,Grandparents,45-64,6,2021,Baseline,60,2
Portugal,Grandparents,45-64,6,2021,Excess,-6,3
Portugal,Parents,0-14,3,2020,Baseline,18,2
Portugal,Parents,0-14,3,2020,Excess,0,2
Portugal,Parents,0-14,4,2020,Baseline,17,1
Portugal,Parents,0-14,4,2020,Excess,2,2
Portugal,Parents,0-14,5,2020,Baseline,20,2
Portugal,Parents,0-14,5,2020,Excess,6,2
Portugal,Parents,0-14,6,2020,Baseline,17,1
Portugal,Parents,0-14,6,2020,Excess,4,2
Portugal,Parents,0-14,7,2020,Baseline,18,2
Portugal,Parents,0-14,7,2020,Excess,2,3
Portugal,Parents,0-14,8,2020,Baseline,18,2
Portugal,Parents,0-14,8,2020,Excess,-0,2
Portugal,Parents,0-14,9,2020,Baseline,17,1
Portugal,Parents,0-14,9,2020,Excess,-0,2
Portugal,Parents,0-14,10,2020,Baseline,19,2
Portugal,Parents,0-14,10,2020,Excess,7,2
Portugal,Parents,0-14,11,2020,Baseline,23,2
Portugal,Parents,0-14,11,2020,Excess,-2,2
Portugal,Parents,0-14,12,2020,Baseline,22,2
Portugal,Parents,0-14,12,2020,Excess,2,2
Portugal,Parents,0-14,1,2021,Baseline,27,2
Portugal,Parents,0-14,1,2021,Excess,8,3
Portugal,Parents,0-14,2,2021,Baseline,22,2
Portugal,Parents,0-14,2,2021,Excess,5,2
Portugal,Parents,0-14,3,2021,Baseline,22,2
Portugal,Parents,0-14,3,2021,Excess,-1,2
Portugal,Parents,0-14,4,2021,Baseline,22,2
Portugal,Parents,0-14,4,2021,Excess,-2,2
Portugal,Parents,0-14,5,2021,Baseline,25,2
Portugal,Parents,0-14,5,2021,Excess,-3,3
Portugal,Parents,0-14,6,2021,Baseline,24,2
Portugal,Parents,0-14,6,2021,Excess,-2,3
Portugal,Parents,15-29,3,2020,Baseline,50,2
Portugal,Parents,15-29,3,2020,Excess,6,3
Portugal,Parents,15-29,4,2020,Baseline,52,2
Portugal,Parents,15-29,4,2020,Excess,3,4
Portugal,Parents,15-29,5,2020,Baseline,50,2
Portugal,Parents,15-29,5,2020,Excess,8,3
Portugal,Parents,15-29,6,2020,Baseline,52,2
Portugal,Parents,15-29,6,2020,Excess,0,3
Portugal,Parents,15-29,7,2020,Baseline,50,2
Portugal,Parents,15-29,7,2020,Excess,8,4
Portugal,Parents,15-29,8,2020,Baseline,49,3
Portugal,Parents,15-29,8,2020,Excess,2,3
Portugal,Parents,15-29,9,2020,Baseline,51,2
Portugal,Parents,15-29,9,2020,Excess,4,3
Portugal,Parents,15-29,10,2020,Baseline,52,2
Portugal,Parents,15-29,10,2020,Excess,8,3
Portugal,Parents,15-29,11,2020,Baseline,57,2
Portugal,Parents,15-29,11,2020,Excess,3,4
Portugal,Parents,15-29,12,2020,Baseline,64,3
Portugal,Parents,15-29,12,2020,Excess,8,4
Portugal,Parents,15-29,1,2021,Baseline,66,3
Portugal,Parents,15-29,1,2021,Excess,23,4
Portugal,Parents,15-29,2,2021,Baseline,61,2
Portugal,Parents,15-29,2,2021,Excess,6,4
Portugal,Parents,15-29,3,2021,Baseline,60,3
Portugal,Parents,15-29,3,2021,Excess,-6,3
Portugal,Parents,15-29,4,2021,Baseline,58,2
Portugal,Parents,15-29,4,2021,Excess,-4,4
Portugal,Parents,15-29,5,2021,Baseline,53,2
Portugal,Parents,15-29,5,2021,Excess,-4,3
Portugal,Parents,15-29,6,2021,Baseline,56,2
Portugal,Parents,15-29,6,2021,Excess,-3,3
Portugal,Parents,30-44,3,2020,Baseline,144,4
Portugal,Parents,30-44,3,2020,Excess,7,5
Portugal,Parents,30-44,4,2020,Baseline,143,4
Portugal,Parents,30-44,4,2020,Excess,12,5
Portugal,Parents,30-44,5,2020,Baseline,138,3
Portugal,Parents,30-44,5,2020,Excess,2,4
Portugal,Parents,30-44,6,2020,Baseline,131,3
Portugal,Parents,30-44,6,2020,Excess,3,4
Portugal,Parents,30-44,7,2020,Baseline,134,3
Portugal,Parents,30-44,7,2020,Excess,17,5
Portugal,Parents,30-44,8,2020,Baseline,138,3
Portugal,Parents,30-44,8,2020,Excess,-2,5
Portugal,Parents,30-44,9,2020,Baseline,134,3
Portugal,Parents,30-44,9,2020,Excess,8,5
Portugal,Parents,30-44,10,2020,Baseline,136,4
Portugal,Parents,30-44,10,2020,Excess,22,5
Portugal,Parents,30-44,11,2020,Baseline,151,4
Portugal,Parents,30-44,11,2020,Excess,26,5
Portugal,Parents,30-44,12,2020,Baseline,169,4
Portugal,Parents,30-44,12,2020,Excess,26,6
Portugal,Parents,30-44,1,2021,Baseline,190,4
Portugal,Parents,30-44,1,2021,Excess,102,6
Portugal,Parents,30-44,2,2021,Baseline,166,4
Portugal,Parents,30-44,2,2021,Excess,42,6
Portugal,Parents,30-44,3,2021,Baseline,165,4
Portugal,Parents,30-44,3,2021,Excess,-15,6
Portugal,Parents,30-44,4,2021,Baseline,153,4
Portugal,Parents,30-44,4,2021,Excess,-13,5
Portugal,Parents,30-44,5,2021,Baseline,148,4
Portugal,Parents,30-44,5,2021,Excess,-11,6
Portugal,Parents,30-44,6,2021,Baseline,144,4
Portugal,Parents,30-44,6,2021,Excess,-2,5
Portugal,Parents,45-64,3,2020,Baseline,379,6
Portugal,Parents,45-64,3,2020,Excess,1,8
Portugal,Parents,45-64,4,2020,Baseline,351,6
Portugal,Parents,45-64,4,2020,Excess,46,9
Portugal,Parents,45-64,5,2020,Baseline,326,5
Portugal,Parents,45-64,5,2020,Excess,12,7
Portugal,Parents,45-64,6,2020,Baseline,313,5
Portugal,Parents,45-64,6,2020,Excess,-14,6
Portugal,Parents,45-64,7,2020,Baseline,303,5
Portugal,Parents,45-64,7,2020,Excess,78,8
Portugal,Parents,45-64,8,2020,Baseline,308,5
Portugal,Parents,45-64,8,2020,Excess,8,7
Portugal,Parents,45-64,9,2020,Baseline,299,5
Portugal,Parents,45-64,9,2020,Excess,30,8
Portugal,Parents,45-64,10,2020,Baseline,323,5
Portugal,Parents,45-64,10,2020,Excess,33,7
Portugal,Parents,45-64,11,2020,Baseline,365,6
Portugal,Parents,45-64,11,2020,Excess,78,8
Portugal,Parents,45-64,12,2020,Baseline,417,6
Portugal,Parents,45-64,12,2020,Excess,78,8
Portugal,Parents,45-64,1,2021,Baseline,502,6
Portugal,Parents,45-64,1,2021,Excess,394,11
Portugal,Parents,45-64,2,2021,Baseline,438,6
Portugal,Parents,45-64,2,2021,Excess,102,9
Portugal,Parents,45-64,3,2021,Baseline,387,6
Portugal,Parents,45-64,3,2021,Excess,-56,7
Portugal,Parents,45-64,4,2021,Baseline,352,6
Portugal,Parents,45-64,4,2021,Excess,-51,7
Portugal,Parents,45-64,5,2021,Baseline,329,5
Portugal,Parents,45-64,5,2021,Excess,-33,8
Portugal,Parents,45-64,6,2021,Baseline,322,5
Portugal,Parents,45-64,6,2021,Excess,-28,6
Portugal,Parents,65+,3,2020,Baseline,121,3
Portugal,Parents,65+,3,2020,Excess,5,4
Portugal,Parents,65+,4,2020,Baseline,108,3
Portugal,Parents,65+,4,2020,Excess,25,5
Portugal,Parents,65+,5,2020,Baseline,103,3
Portugal,Parents,65+,5,2020,Excess,2,4
Portugal,Parents,65+,6,2020,Baseline,97,3
Portugal,Parents,65+,6,2020,Excess,-2,3
Portugal,Parents,65+,7,2020,Baseline,93,2
Portugal,Parents,65+,7,2020,Excess,28,4
Portugal,Parents,65+,8,2020,Baseline,97,3
Portugal,Parents,65+,8,2020,Excess,1,4
Portugal,Parents,65+,9,2020,Baseline,85,3
Portugal,Parents,65+,9,2020,Excess,10,4
Portugal,Parents,65+,10,2020,Baseline,92,2
Portugal,Parents,65+,10,2020,Excess,14,4
Portugal,Parents,65+,11,2020,Baseline,100,3
Portugal,Parents,65+,11,2020,Excess,23,4
Portugal,Parents,65+,12,2020,Baseline,126,3
Portugal,Parents,65+,12,2020,Excess,24,4
Portugal,Parents,65+,1,2021,Baseline,154,3
Portugal,Parents,65+,1,2021,Excess,154,7
Portugal,Parents,65+,2,2021,Baseline,131,3
Portugal,Parents,65+,2,2021,Excess,28,5
Portugal,Parents,65+,3,2021,Baseline,106,3
Portugal,Parents,65+,3,2021,Excess,-22,3
Portugal,Parents,65+,4,2021,Baseline,96,3
Portugal,Parents,65+,4,2021,Excess,-20,4
Portugal,Parents,65+,5,2021,Baseline,93,3
Portugal,Parents,65+,5,2021,Excess,-16,4
Portugal,Parents,65+,6,2021,Baseline,87,3
Portugal,Parents,65+,6,2021,Excess,-7,3
Portugal,Siblings,0-14,3,2020,Baseline,3,1
Portugal,Siblings,0-14,3,2020,Excess,-1,1
Portugal,Siblings,0-14,4,2020,Baseline,2,1
Portugal,Siblings,0-14,4,2020,Excess,-1,1
Portugal,Siblings,0-14,5,2020,Baseline,2,1
Portugal,Siblings,0-14,5,2020,Excess,-1,1
Portugal,Siblings,0-14,6,2020,Baseline,2,1
Portugal,Siblings,0-14,6,2020,Excess,0,1
Portugal,Siblings,0-14,7,2020,Baseline,2,1
Portugal,Siblings,0-14,7,2020,Excess,-0,1
Portugal,Siblings,0-14,8,2020,Baseline,2,1
Portugal,Siblings,0-14,8,2020,Excess,-1,1
Portugal,Siblings,0-14,9,2020,Baseline,1,0
Portugal,Siblings,0-14,9,2020,Excess,1,1
Portugal,Siblings,0-14,10,2020,Baseline,1,0
Portugal,Siblings,0-14,10,2020,Excess,0,1
Portugal,Siblings,0-14,11,2020,Baseline,1,0
Portugal,Siblings,0-14,11,2020,Excess,1,1
Portugal,Siblings,0-14,12,2020,Baseline,2,1
Portugal,Siblings,0-14,12,2020,Excess,0,1
Portugal,Siblings,0-14,1,2021,Baseline,2,0
Portugal,Siblings,0-14,1,2021,Excess,0,1
Portugal,Siblings,0-14,2,2021,Baseline,2,0
Portugal,Siblings,0-14,2,2021,Excess,0,1
Portugal,Siblings,0-14,3,2021,Baseline,3,1
Portugal,Siblings,0-14,3,2021,Excess,-0,1
Portugal,Siblings,0-14,4,2021,Baseline,2,0
Portugal,Siblings,0-14,4,2021,Excess,0,1
